Text,Score,PairID
"ਹੇਮਕੁੰਟ ਸਾਹਿਬ 'ਚ ਹੁਣ ਤੱਕ 1,32,039 ਲੋਕ ਗਏ ਹਨ, 22 ਮਈ ਨੂੰ ਗੁਰਦੁਆਰਾ ਖੁੱਲ੍ਹਣ ਦੇ ਬਾਅਦ ਤੋਂ 3 ਲੋਕਾਂ ਦੀ ਮੌਤ ਹੋ ਚੁਕੀ ਹੈ
ਦੇਹਰਾਦੂਨ- 3 ਮਈ ਤੋਂ ਚੱਲ ਰਹੀ ਚਾਰ ਧਾਮ ਯਾਤਰਾ ਦੀ ਸ਼ੁਰੂਆਤ ਦੇ ਬਾਅਦ ਤੋਂ ਘੱਟੋ-ਘੱਟ 216 ਤੀਰਥ ਯਾਤਰੀਆਂ ਦੀ ਮੌਤ ਹੋ ਚੁਕੀ ਹੈ",0.36,pan_test_00570
"ਪੁਲਿਸ ਨੇ ਇਸ 'ਤੇ ਕਾਰਵਾਈ ਕੀਤੀ ਹੈ ਅਤੇ ਸ਼ਿਵਾਜੀ ਨਗਰ ਪੁਲਿਸ ਸਟੇਸ਼ਨ ਵਿਖੇ ਕੇਸ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ
ਉਪਰਲੀ ਅਦਾਲਤ ਨੇ ਰਾਜਧਾਨੀ ਵਿੱਚ ਦਿੱਲੀ ਪੁਲਿਸ ਵੱਲੋਂ ਦਰਜ ਸ਼ਿਕਾਇਤ 'ਤੇ ਹੁਣ ਤੱਕ ਕੀਤੀ ਕਾਰਵਾਈ 'ਤੇ ਵੀ ਸਵਾਲ ਚੁੱਕੇ ਹਨ",0.31,pan_test_00080
"ਅਮਰੀਕਾ ਵਿੱਚ ਜਿੰਨੇ ਵੀ ਪਿਟਬੁੱਲ ਕੁੱਤੇ ਹਨ, ਉਨ੍ਹਾਂ ਵਿੱਚੋਂ 50 ਪ੍ਰਤੀਸ਼ਤ ਤੋਂ ਵੱਧ ਵਿਕਰੀ ਜਾਂ ਗੋਦ ਦੇਣ ਲਈ ਤਿਆਰ ਹਨ
ਜਦੋਂ ਕਿ ਅਮਰੀਕਾ ਦੇ ਸਾਰੇ ਕੁੱਤਿਆਂ ਵਿੱਚੋਂ 6% ਤੋਂ ਵੀ ਘੱਟ ਪਿਟਬੁੱਲ ਕੁੱਤੇ ਹਨ",0.22,pan_dev_00179
"ਉਹ ਦੱਸਦੀ ਹੈ ਕਿ ਬਰਸਾਤ ਦੇ ਮੌਸਮ ਵਿੱਚ ਪੈਰਾਂ ਦੀ ਚਮੜੀ ਦੀ ਸਮੱਸਿਆ ਦੇ ਕਈ ਕਾਰਨ ਹੋ ਸਕਦੇ ਹਨ, ਜਿਨ੍ਹਾਂ ਵਿੱਚੋਂ ਕੁਝ ਇਸ ਪ੍ਰਕਾਰ ਹਨ
ਬਰਸਾਤ ਦੇ ਮੌਸਮ ਵਿੱਚ ਪੈਰਾਂ ਦੀ ਚਮੜੀ ਦੀ ਸਮੱਸਿਆ (ਪੈਰਾਂ ਦੀ ਫੰਗਲ ਇਨਫੈਕਸ਼ਨ) ਦੇ ਕਈ ਕਾਰਨ ਹੋ ਸਕਦੇ ਹਨ",0.21,pan_test_00247
"ਉਨ੍ਹਾਂ ਕਾਰਜ ਸਾਧਕ ਅਫ਼ਸਰਾਂ ਨੂੰ ਹਦਾਇਤ ਕੀਤੀ ਪਲਾਸਟਿਕ ਦੇ ਲਿਫ਼ਾਫ਼ੇ ਵੇਚਣ ਵਾਲਿਆਂ 'ਤੇ ਨਕੇਲ ਕਸੀ ਜਾਵੇ ਅਤੇ ਚੈਕਿੰਗ ਯਕੀਨੀ ਬਣਾਈ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਨਗਰ ਨਿਗਮ ਦੇ ਕਰਮਚਾਰੀਆਂ ਨੂੰ ਹਦਾਇਤ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਸ਼ਹਿਰ ਵਾਸੀਆਂ ਵਲੋਂ ਘਰਾਂ ਦਾ ਇਕੱਠਾ ਕੀਤਾ ਵੱਖਰਾ ਪਲਾਸਟਿਕ ਵੀ ਇਕੱਤਰ ਕਰਨਾ ਯਕੀਨੀ ਬਣਾਇਆ ਜਾਵੇ",0.81,pan_test_00413
"ਗੰਦਰਵਾਲ ਦੇ ਇਕ ਅਧਿਕਾਰੀ ਨੇ ਦੱਸਿਆ, ""ਦਰਸ਼ਨਾਂ ਦਾ ਕਾਫਲਾ ਸਵੇਰੇ 11 ਵਜੇ ਬਾਲਟਾਲ ਰਾਹੀਂ ਮੰਦਰ ਵੱਲ ਜਾਣ ਵਾਲਾ ਸਭ ਤੋਂ ਛੋਟਾ ਰਸਤਾ ਹੈ
ਇਹ ਟੀਮ ਹਿਮਾਲਿਆ ਦੇ ਗੁਫਾ ਮੰਦਰ ਵੱਲ ਜਾਣ ਵਾਲਾ ਸਭ ਤੋਂ ਛੋਟਾ ਰਸਤਾ ਬਾਲਟਾਲ ਕੈਂਪ ਵੱਲ ਜਾਵੇਗੀ",0.62,pan_test_00015
"ਕੇਂਦਰੀ ਗ੍ਰਹਿ ਮੰਤਰੀ ਅਮਿਤ ਸ਼ਾਹ ਨੇ ਵੀਰਵਾਰ ਨੂੰ ਬਾਬਾ ਬਰਫਾਨੀ ਦੇ ਦਰਸ਼ਨਾਂ ਲਈ ਗਏ ਸ਼ਰਧਾਲੂਆਂ ਦੀ ਖੁਸ਼ਹਾਲ ਯਾਤਰਾ ਦੀ ਕਾਮਨਾ ਕੀਤੀ
ਮੈਂ ਇਸ ਸਬੰਧੀ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਅਤੇ ਕੇਂਦਰੀ ਗ੍ਰਹਿ ਮੰਤਰੀ ਅਮਿਤ ਸ਼ਾਹ ਨੂੰ ਮਿਲਾਂਗਾ",0.36,pan_test_00225
"ਕੱਲ੍ਹ ਪੰਜਾਬ ਰਾਜ ਸਰਕਾਰ ਨਾਲ ਚੰਡੀਗੜ੍ਹ ਵਿੱਚ ਹੋਈ ਗੱਲਬਾਤ ਦਾ ਕੋਈ ਠੋਸ ਨਤੀਜਾ ਨਹੀਂ ਨਿਕਲਿਆ ਸੀ ਅਤੇ ਕਿਸਾਨਾਂ ਵੱਲੋਂ ਆਪਣਾ ਵਿਰੋਧ ਜਾਰੀ ਹੈ
ਕੱਲ੍ਹ ਸ਼ਾਮ ਨੂੰ ਰਾਜ ਭਵਨ ਵਿੱਚ ਪੰਜਾਬ ਸਰਕਾਰ ਵਿੱਚ ਨਵੇਂ ਮੰਤਰੀਆਂ ਨੂੰ ਸਹੁੰ ਚੁਕਾਈ ਜਾਵੇਗੀ",0.44,pan_dev_00102
"ਬੈਂਕ ਛੁੱਟੀਆਂ ਦੀਆਂ ਤਿੰਨ ਕਿਸਮਾਂ ਹਨ ਆਰਬੀਆਈ ਮੁਤਾਬਕ ਬੈਂਕਾਂ ਵਿੱਚ ਛੁੱਟੀਆਂ ਦੀ ਸੂਚੀ ਤਿੰਨ ਤਰ੍ਹਾਂ ਦੀਆਂ ਛੁੱਟੀਆਂ ਦੇ ਆਧਾਰ 'ਤੇ ਤਿਆਰ ਕੀਤੀ ਜਾਂਦੀ ਹੈ
ਰਿਜ਼ਰਵ ਬੈਂਕ ਛੁੱਟੀਆਂ ਦੀ ਮਿਤੀ ਦਾ ਫੈਸਲਾ ਕਰਦਾ ਹੈ ਰਿਜ਼ਰਵ ਬੈਂਕ ਹਰ ਕੈਲੰਡਰ ਸਾਲ ਬੈਂਕਾਂ ਵਿੱਚ ਛੁੱਟੀਆਂ ਦੀ ਸੂਚੀ ਜਾਰੀ ਕਰਦਾ ਹੈ",0.36,pan_test_00043
"ਇਸ ਤੋਂ ਬਾਅਦ ਹਨੀ ਦੇ ਇਕ ਦੋਸਤ ਕੋਲੋਂ 2 ਕਰੋੜ ਰੁਪਏ ਦੀ ਨਕਦੀ ਵੀ ਬਰਾਮਦ ਹੋਈ
ਹਨੀ ਅਤੇ ਉਸ ਦੇ ਦੋਸਤ ਕੋਲੋਂ ਕੁੱਲ 10 ਕਰੋੜ ਰੁਪਏ ਬਰਾਮਦ ਕੀਤੇ ਗਏ ਹਨ",0.31,pan_test_00191
"ਕੈਂਪ 'ਚ ਪੁੱਜਣ ਪਹੁੰਚਣ 'ਤੇ ਸੂਬਾ ਪ੍ਰਧਾਨ ਮੋਨਾ ਜੈਸਵਾਲ ਨੇ ਆਪਣੀ ਟੀਮ ਸਮੇਤ ਰਾਸ਼ਟਰੀ ਪ੍ਰਧਾਨ ਵਨਾਤੀ ਸ਼੍ਰੀਨਿਵਾਸਨ ਦਾ ਫੁੱਲਾਂ ਦੇ ਗੁਲਦਸਤੇ ਨਾਲ ਸਵਾਗਤ ਕੀਤਾ
ਕੈੰਪ 'ਚ ਪੁੱਜਣ ਪਹੁੰਚਣ 'ਤੇ ਸੂਬਾ ਪ੍ਰਧਾਨ ਮੋਨਾ ਜੈਸਵਾਲ ਨੇ ਆਪਣੀ ਟੀਮ ਸਮੇਤ ਰਾਸ਼ਟਰੀ ਪ੍ਰਧਾਨ ਵਨਾਤੀ ਸ਼੍ਰੀਨਿਵਾਸਨ ਦਾ ਫੁੱਲਾਂ ਦੇ ਗੁਲਦਸਤੇ ਨਾਲ ਸਵਾਗਤ ਕੀਤਾ",0.21,pan_test_00470
"ਸਿਹਤ ਵਿਭਾਗ ਅਨੁਸਾਰ ਰੁੜਕਾ ਕਲਾਂ ਦੇ ਇੱਕ 52 ਸਾਲਾ ਵਿਅਕਤੀ ਦੀ ਸ਼ਹਿਰ ਦੇ ਇੱਕ ਨਿੱਜੀ ਹਸਪਤਾਲ ਵਿੱਚ ਕਰੋਨਾ ਕਾਰਨ ਮੌਤ ਹੋ ਗਈ
ਇਸ ਦੇ ਨਾਲ ਹੀ ਸਿਹਤ ਵਿਭਾਗ ਨੇ 29 ਜੂਨ ਨੂੰ 52 ਸਾਲਾ ਵਿਅਕਤੀ ਦੀ ਕੋਰੋਨਾ ਨਾਲ ਮੌਤ ਦੇ ਮਾਮਲੇ ਦੀ ਪੁਸ਼ਟੀ ਕੀਤੀ ਹੈ",0.61,pan_dev_00151
"ਜਦੋਂ ਸਰਕਾਰ ਵੱਲੋਂ ਬਾਕੀ ਰਹਿਦੇ ਕਾਰਡ ਧਾਰਕਾਂ ਲਈ ਕਣਕ ਦਾ ਕੋਟਾ ਜਾਰੀ ਕੀਤਾ ਤਾਂ ਪਹਿਲ ਦੇ ਅਧਾਰ ਤੇ ਵੰਡਿਆਂ ਜਾਵੇਗਾ
ਜਦੋਂ ਸਰਕਾਰ ਵੱਲੋਂ ਕਣਕ ਦਾ ਕੋਟਾ ਹੋਰ ਭੇਜਿਆ ਜਾਵੇਗਾ, ਕਾਰਡਧਾਰਕਾਂ ਨੂੰ ਵੰਡ ਦਿੱਤਾ ਜਾਵੇਗਾ",0.62,pan_test_00024
"ਮੀਟਿੰਗ ਵਿੱਚ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਵੀ ਹਿੱਸਾ ਲੈ ਰਹੇ ਹਨ
ਹਾਲ ਹੀ 'ਚ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਦੀ ਪ੍ਰਧਾਨਗੀ 'ਚ ਹੋਈ ਕੈਬਨਿਟ ਮੀਟਿੰਗ 'ਚ ਇਸ ਫੈਸਲੇ ਨੂੰ ਮਨਜ਼ੂਰੀ ਦਿੱਤੀ ਗਈ",0.33,pan_test_00126
"ਇਸ ਤੋਂ ਇਲਾਵਾ ਕੇਂਦਰੀ ਲੀਡਰਸ਼ਿਪ ਨੇ ਕਿਹਾ ਹੈ ਕਿ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੂੰ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਦਾ ਅਹੁਦਾ ਸੰਭਾਲਣਾ ਚਾਹੀਦਾ ਹੈ
ਜੇਪੀ ਨੱਡਾ ਨੇ ਕਿਹਾ ਕਿ ਭਾਜਪਾ ਦੀ ਕੇਂਦਰੀ ਲੀਡਰਸ਼ਿਪ ਨੇ ਫੈਸਲਾ ਕੀਤਾ ਹੈ ਕਿ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੂੰ ਸਰਕਾਰ ਦਾ ਹਿੱਸਾ ਬਣਾਇਆ ਜਾਣਾ ਚਾਹੀਦਾ ਹੈ",0.81,pan_test_00631
"ਰੈਗੂਲਰ ਕਪਤਾਨ ਰੋਹਿਤ ਸ਼ਰਮਾ ਕੋਰੋਨਾ ਕਾਰਨ ਇਸ ਮੈਚ ਤੋਂ ਬਾਹਰ ਹੋ ਗਏ ਹਨ
ਕੋਰੋਨਾ ਪਾਜੀਟਿਵ ਪਾਏ ਗਏ ਕਪਤਾਨ ਰੋਹਿਤ ਸ਼ਰਮਾ ਏਜਬੇਸਟਨ ਟੈਸਟ ਤੋਂ ਬਾਹਰ ਹੋ ਗਏ ਹਨ",0.5,pan_test_00160
"ਚੰਡੀਗੜ੍ਹ: ਭਾਜਪਾ ਦੇ ਕੇਂਦਰੀ ਰਾਜ ਮੰਤਰੀ ਸੋਮ ਪ੍ਰਕਾਸ਼ ਨੂੰ ਧਮਕੀ ਭਰੀ ਚਿੱਠੀ ਮਿਲੀ ਹੈ
ਸੂਤਰਾਂ ਤੋਂ ਮਿਲੀ ਜਾਣਕਾਰੀ ਅਨੁਸਾਰ ਘਟਨਾ ਤੋਂ ਬਾਅਦ ਕੇਂਦਰੀ ਰਾਜ ਮੰਤਰੀ ਸੋਮ ਪ੍ਰਕਾਸ਼ ਕੈਂਥ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਪਰਿਵਾਰ ਦੀ ਸੁਰੱਖਿਆ ਵਧਾ ਦਿੱਤੀ ਗਈ ਹੈ",0.88,pan_test_00053
"ਜਲਾਲਾਬਾਦ:  ਸਾਬਕਾ ਕੈਬਨਿਟ ਮੰਤਰੀ ਬੀਬੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਵੱਲੋਂ ਸ਼ੁਰੂ ਕੀਤੀ ਨੰਨ੍ਹੀ ਛਾਂ ਮੁਹਿੰਮ ਨੂੰ ਅੱਜ ਪੂਰੇ 13 ਸਾਲ ਹੋ ਚੁੱਕੇ ਹਨ
ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਦੀ ਸਰਕਾਰ ਵੱਲੋਂ ਕੈਬਨਿਟ ਮੰਤਰੀਆਂ ਨੂੰ ਅਲਾਟ ਕੀਤੀਆਂ ਗੱਡੀਆਂ ਲਈ ਪੈਟਰੋ ਕਾਰਡ/ਫ਼ਲੀਟ ਕਾਰਡ ਦੀ ਸਹੂਲਤ ਸ਼ੁਰੂ ਕੀਤੀ ਗਈ ਹੈ",0.5,pan_dev_00012
"ਇਸ ਮੁੱਦੇ 'ਤੇ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਦੇ ਸਕੱਤਰ ਜਨਰਲ ਐਂਟੋਨੀਓ ਗੁਟੇਰੇਸ ਦਾ ਬਿਆਨ ਵੀ ਆਇਆ ਹੈ
ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਦੇ ਜਨਰਲ ਸਕੱਤਰ ਐਂਟੋਨੀਓ ਗੁਟੇਰੇਸ ਨੇ ਕਾਬੁਲ ਹਵਾਈ ਅੱਡੇ 'ਤੇ ਹੋਏ ਅੱਤਵਾਦੀ ਹਮਲੇ ਦੀ ਨਿੰਦਾ ਕੀਤੀ ਹੈ",0.61,pan_dev_00203
"ਹਾਲਾਂਕਿ ਸੰਗਰੂਰ ਜ਼ਿਮਨੀ ਚੋਣ 'ਚ 'ਆਪ' ਉਮੀਦਵਾਰ ਗੁਰਮੇਲ ਸਿੰਘ ਹਾਰ ਗਏ ਸਨ
ਉੱਥੇ ਹੀ ਸੰਗਰੂਰ ਜ਼ਿਮਨੀ ਚੋਣ 'ਚ ਮਿਲੀ ਹਾਰ ਤੋਂ ਬਾਅਦ ਸਰਕਾਰ ਵੱਲੋਂ ਹੁਣ ਮੌਜੂਦਾ ਡੀਜੀਪੀ ਵੀਕੇ ਭਾਵਰਾ ਨੂੰ ਬਦਲਣ ਦੀ ਤਿਆਰੀ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ",0.62,pan_dev_00004
"ਰਿਆ ਚੱਕਰਵਰਤੀ ਅੱਜ ਯਾਨੀ 1 ਜੁਲਾਈ 2022 ਨੂੰ ਆਪਣਾ 30ਵਾਂ ਜਨਮਦਿਨ ਮਨਾ ਰਹੀ ਹੈ
ਨਵੀਂ ਦਿੱਲੀ, 1 ਜੁਲਾਈ 2022 - ਦੇਸ਼ ਭਰ 'ਚ ਅੱਜ ਤੋਂ ਸਿੰਗਲ ਯੂਜ਼ ਪਲਾਸਟਿਕ 'ਤੇ ਪਾਬੰਦੀ ਲਗਾਈ ਜਾ ਰਹੀ ਹੈ",0.43,pan_test_00500
"ਉਨ੍ਹਾਂ ਦੱਸਿਆ ਕਿ ਸਿੰਗਲ ਯੂਜ਼ ਪਲਾਸਟਿਕ ਦੀ ਦਿਨ ਪ੍ਰਤੀ ਦਿਨ ਵੱਧ ਰਹੀਂ ਵਰਤੋਂ ਨਾਲ ਪਾਣੀ, ਹਵਾ ਅਤੇ ਮਿੱਟੀ ਦੇ ਪ੍ਰਦੂਸ਼ਣ ਵਿੱਚ ਵਾਧਾ ਹੋ ਰਿਹਾ ਹੈ
ਸ੍ਰੀ ਹਰਬੰਸ ਸਿੰਘ ਨੇ ਦੱਸਿਆ ਕਿ ਇਸ ਦੌਰਾਨ ਵੱਖ-ਵੱਖ ਦੁਕਾਨਾਂ ਦੇ ਮਾਲਕਾਂ ਨੂੰ ਸਿੰਗਲ ਯੂਜ਼ ਪਲਾਸਟਿਕ ਦੀ ਵਰਤੋਂ ਤੋ ਗੁਰੇਜ਼ ਕਰਨ ਲਈ ਕਿਹਾ ਗਿਆ ਹੈ",0.94,pan_test_00372
"ਤੀਸਰੇ ਸੈਸ਼ਨ ਵਿਚ ਡਾ. ਪੋ੍. ਮਨੋਜ ਕੁਮਾਰ ਕਮਿਸਟਰੀ ਵਿਭਾਗ, ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਯੂਨੀਵਰਸਿਟੀ, ਅੰਮਿ੍ਤਸਰ ਨੇ ਆਪਣੇ ਵਿਚਾਰ ਸਾਂਝੇ ਕੀਤੇ
ਦੂਸਰੇ ਸੈਸ਼ਨ ਵਿਚ ਡਾ. ਵੰਦਨਾ ਭੱਲਾ, ਐਸੋਸੀਏਟ ਪੋ੍. ਕੈਮਿਸਟਰੀ ਵਿਭਾਗ, ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਯੂਨੀਵਰਸਿਟੀ, ਅੰਮਿ੍ਤਸਰ ਨੇ ਮੁੱਖ ਮਹਿਮਾਨ ਵਜੋਂ ਸ਼ਿਰਕਤ ਕੀਤੀ",0.61,pan_test_00108
"ਹਾਈ ਕੋਰਟ ਨੇ ਮਾਮਲੇ 'ਚ ਦਲੀਲਾਂ ਸੁਣਨ ਤੋਂ ਬਾਅਦ ਆਪਣਾ ਫੈਸਲਾ ਸੁਰੱਖਿਅਤ ਰੱਖ ਲਿਆ ਹੈ
ਦੋਵੇਂ ਧਿਰਾਂ ਨੂੰ ਸੁਣਨ ਤੋਂ ਬਾਅਦ ਹਾਈ ਕੋਰਟ ਨੇ ਆਪਣਾ ਫੈਸਲਾ ਸੁਰੱਖਿਅਤ ਰੱਖ ਲਿਆ ਹੈ",0.25,pan_test_00409
"ਈ.ਡੀ. ਨੇ ਪੰਜਾਬ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਤੋਂ ਕੁਝ ਦਿਨ ਪਹਿਲਾਂ 18 ਜਨਵਰੀ ਨੂੰ ਹਨੀ ਅਤੇ ਹੋਰਨਾਂ ਖ਼ਿਲਾਫ਼ 10 ਥਾਵਾਂ 'ਤੇ ਛਾਪੇਮਾਰੀ ਕੀਤੀ ਸੀ
ਇਸ ਲਈ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਦੀ ਮਦਦ ਨਾਲ ਭਾਜਪਾ ਦੀ ਨਜ਼ਰ 2024 ਦੀਆਂ ਲੋਕ ਸਭਾ ਚੋਣਾਂ ਤੋਂ ਪਹਿਲਾਂ ਪੰਜਾਬ ਦੀਆਂ 13 ਸੀਟਾਂ 'ਤੇ ਹੈ",0.44,pan_test_00491
"ਇਸ ਤੋਂ ਬਾਅਦ ਅੱਜ ਭਾਜਪਾ ਆਗੂ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਅਤੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨੇ ਰਾਜ ਭਵਨ ਜਾ ਕੇ ਰਾਜਪਾਲ ਦੇ ਸਾਹਮਣੇ ਸਰਕਾਰ ਬਣਾਉਣ ਦਾ ਦਾਅਵਾ ਪੇਸ਼ ਕੀਤਾ
ਇਸ ਤੋਂ ਬਾਅਦ ਰਾਜਪਾਲ ਭਗਤ ਸਿੰਘ ਨੇ ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਨੂੰ ਸਰਕਾਰ ਬਣਾਉਣ ਦਾ ਸੱਦਾ ਦਿੱਤਾ ਹੈ",0.62,pan_test_00559
"ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਹੁਣ ਤੋਂ ਸਾਰੇ ਖਪਤਕਾਰਾਂ ਨੂੰ 300 ਯੂਨਿਟ ਬਿਜਲੀ ਪ੍ਰਤੀ ਮਹੀਨਾ ਮੁਫ਼ਤ ਮਿਲੇਗੀ, ਜਿਸ ਨਾਲ ਆਮ ਆਦਮੀ ਦੀਆਂ ਦਿੱਕਤਾਂ ਘਟਣਗੀਆਂ
ਉਹਨਾਂ ਕਿਹਾ ਅਸੀਂ ਆਪਣੇ ਸਾਰੇ ਚੋਣ ਵਾਅਦੇ ਪੂਰੇ ਕਰ ਰਹੇ ਹਾਂ ਅਤੇ ਹੁਣ ਪੰਜਾਬੀਆਂ ਨੂੰ ਹਰ ਮਹੀਨੇ 300 ਯੂਨਿਟ ਮੁਫ਼ਤ ਬਿਜਲੀ ਵੀ ਮਿਲ ਰਹੀ ਹੈ",0.94,pan_dev_00160
"ਭਾਰਤੀ ਰਿਜ਼ਰਵ ਬੈਂਕ (ਆਰਬੀਆਈ) ਕ੍ਰਿਪਟੋਕਰੰਸੀਜ਼ ਬਾਰੇ ਚਿੰਤਾਵਾਂ ਨੂੰ ਫਲੈਗ ਕਰ ਰਿਹਾ ਹੈ, ਜਿਨ੍ਹਾਂ ਨੂੰ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸੱਟੇਬਾਜ਼ੀ ਵਾਲੀ ਜਾਇਦਾਦ ਵਜੋਂ ਦੇਖਿਆ ਜਾਂਦਾ ਹੈ
""ਭਾਰਤੀ ਰਿਜ਼ਰਵ ਬੈਂਕ (ਆਰਬੀਆਈ) ਕ੍ਰਿਪਟੋਕਰੰਸੀਜ਼ ਬਾਰੇ ਚਿੰਤਾਵਾਂ ਨੂੰ ਫਲੈਗ ਕਰ ਰਿਹਾ ਹੈ, ਜਿਨ੍ਹਾਂ ਨੂੰ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸੱਟੇਬਾਜ਼ੀ ਵਾਲੀ ਜਾਇਦਾਦ ਵਜੋਂ ਦੇਖਿਆ ਜਾਂਦਾ ਹੈ",0.39,pan_test_00025
"ਪੁਲਿਸ ਦੀ ਪੁੱਛਗਿੱਛ ਵਿਚ ਲਾਰੈਂਸ ਬਿਸ਼ਨੋਈ ਨੇ ਇਹ ਸਭ ਕਬੂਲ ਕਰ ਲਿਆ ਹੈ
ਪੁਲਿਸ ਦੀ ਪੁੱਛਗਿੱਛ ਵਿਚ ਲਾਰੈਂਸ ਬਿਸ਼ਨੋਈ ਨੇ ਇਹ ਸਭ ਕਬੂਲ ਕਰ ਲਿਆ ਹੈ",0.25,pan_dev_00142
"ਇਸ ਮੌਕੇ ਡਾ. ਸੁਧਾ ਸ਼ਰਮਾ ਕਿਹਾ ਕਿ ਈਐੱਸਆਈ ਦੇ ਸਮੂਹ ਸਟਾਫ਼ ਵੱਲੋਂ ਮਿਲੇ ਪਿਆਰ ਸਤਿਕਾਰ ਨੂੰ ਉਹ ਹਮੇਸ਼ਾ ਯਾਦ ਰੱਖਣਗੇ
ਉਨ੍ਹਾਂ ਅਤੇ ਸਿਵਲ ਸਰਜਨ ਡਾ. ਰਮਨ ਸ਼ਰਮਾ ਵੱਲੋਂ ਸਮੂਹ ਸਟਾਫ਼ ਦਾ ਇਸ ਨਿੱਘੀ ਵਿਦਾਇਗੀ ਪਾਰਟੀ ਲਈ ਧੰਨਵਾਦ ਕੀਤਾ ਗਿਆ",0.44,pan_test_00482
"ਈਰਾਨ 'ਚ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ ਈਰਾਨ 'ਚ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ 6.0 ਤੀਬਰਤਾ ਦੇ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ
ਇਸ ਤੋਂ ਇਲਾਵਾ ਚੀਨ ਦੇ ਸ਼ਿਨਜਿਆਂਗ ਸੂਬੇ 'ਚ ਵੀ ਭੂਚਾਲ ਦੇ ਝਟਕੇ ਮਹਿਸੂਸ ਕੀਤੇ ਗਏ",0.29,pan_test_00572
"ਮੰਤਰਾਲੇ ਦੀ ਰਿਪੋਰਟ ਅਨੁਸਾਰ ਦੇਸ਼ ਵਿੱਚ ਕੋਰੋਨਾ ਦੇ 20,038 ਨਵੇਂ ਮਾਮਲੇ ਸਾਹਮਣੇ ਆਏ ਹਨ
ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਦੇਸ਼ ਵਿੱਚ ਕੋਵਿਡ ਦੇ 17,092 ਨਵੇਂ ਕੋਵਿਡ ਮਾਮਲੇ ਸਾਹਮਣੇ ਆਏ ਹਨ",0.43,pan_test_00542
"ਹਲਕਾ ਜ਼ੀਰਾ ਦੇ ਹੈੱਡ ਯਾਤਰਾ 'ਚ ਦੋ ਧਿਰਾਂ 'ਚ ਵਿਚਾਲੇ ਝਗੜਾ ਹੋਇਆ
ਫਿਰੋਜ਼ਪੁਰ:  ਜ਼ਿਲ੍ਹੇ ਦੇ ਹਲਕਾ ਜ਼ੀਰਾ ਦੇ ਹੈੱਡ ਯਾਤਰਾ ਵਿਚ ਦੋ ਧਿਰਾਂ ਵਿਚ ਕਿਸੇ ਗੱਲ ਨੂੰ ਲੈ ਕੇ ਝਗੜਾ ਹੋਣ ਦਾ ਮਾਮਲਾ ਸਾਹਮਣੇ ਆਇਆ",0.56,pan_test_00064
